customerid,recency,total_orders,total_revenue,avg_order_value,total_quantity,avg_quantity_per_order,unique_products,active_months,purchase_frequency,customer_tenure_days,avg_days_between,median_days_between,spending_trend,cancellation_count,cancellation_rate,cancelled_revenue,country_encoded,future_6_month_revenue,future_6_month_orders
14915,97,10,1604.6000000000001,160.46,668,66.8,61,8,0.6631808278867103,459,57.375,58.5,0.49681013288519604,0.0,0.0,0.0,United Kingdom,165.20000000000002,1
14916,143,4,1336.39,334.0975,773,193.25,49,4,0.4141496598639456,294,97.66666666666667,107.0,-0.39968625760406196,0.0,0.0,0.0,United Kingdom,946.09,3
14918,223,6,3011.59,501.9316666666667,1027,171.16666666666666,49,6,0.8823188405797102,207,41.2,34.0,0.446522869259884,0.0,0.0,0.0,United Kingdom,1508.15,2
14921,20,1,903.01,903.01,631,631.0,53,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,413.06,1
14929,241,1,592.65,592.65,303,303.0,22,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,223.88,1
14930,93,4,3337.25,834.3125,1659,414.75,152,4,0.36564564564564567,333,110.66666666666667,93.0,-0.5952088296949849,0.0,0.0,0.0,Other,1087.48,2
14931,60,1,243.0,243.0,96,96.0,8,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,Other,621.6800000000001,3
14934,102,4,2081.75,520.4375,1288,322.0,82,3,0.7657861635220126,159,79.5,79.5,-0.5421510406453963,0.0,0.0,0.0,Other,838.2,1
14936,95,5,4852.01,970.402,2547,509.4,167,4,0.4941558441558442,308,102.66666666666667,115.0,0.16955298894209947,0.0,0.0,0.0,Other,6098.13,7
14944,5,12,5211.25,434.2708333333333,2506,208.83333333333334,122,8,0.7690105263157895,475,67.71428571428571,57.0,-0.3329974537125894,0.0,0.0,0.0,United Kingdom,3480.52,7
14947,207,4,517.22,129.305,220,55.0,29,4,0.5137552742616034,237,78.66666666666667,74.0,-0.5084638232834444,0.0,0.0,0.0,United Kingdom,275.82,2
14948,38,1,278.4,278.4,72,72.0,13,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,823.57,5
14952,26,26,10155.460000000001,390.5946153846154,3402,130.84615384615384,190,13,1.4932830188679247,530,27.894736842105264,21.0,-0.06586613085998888,0.0,0.0,0.0,United Kingdom,2960.72,4
14953,237,3,645.2,215.0666666666667,667,222.33333333333334,151,2,5.073333333333333,18,17.0,17.0,0.6412313738333061,0.0,0.0,0.0,United Kingdom,271.99,1
14954,522,1,154.52,154.52,91,91.0,40,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,236.65,1
14958,4,5,684.49,136.898,218,43.6,44,5,0.2757246376811594,552,137.75,85.0,-0.2924462405827471,0.0,0.0,0.0,United Kingdom,77.5,1
14959,35,2,422.38,211.19,342,171.0,31,2,0.7516049382716049,81,81.0,81.0,0.36415537893204974,0.0,0.0,0.0,United Kingdom,273.04,2
14961,51,18,10961.53,608.973888888889,5200,288.8888888888889,257,9,1.0871428571428572,504,35.92857142857143,22.5,-0.1190060265773434,0.0,0.0,0.0,United Kingdom,3460.77,4
14963,3,8,1932.83,241.60375,1235,154.375,215,5,0.712046783625731,342,57.0,20.0,-0.8204597743236729,0.0,0.0,0.0,United Kingdom,962.14,4
14966,206,5,676.87,135.374,442,88.4,86,2,0.4516320474777448,337,112.33333333333333,15.0,0.7814670228066575,0.0,0.0,0.0,United Kingdom,183.02,1
14967,261,4,605.3100000000001,151.32750000000001,230,57.5,15,3,0.4127457627118644,295,147.5,147.5,-0.32606952241365006,0.0,0.0,0.0,United Kingdom,259.8,1
14968,277,1,303.25,303.25,126,126.0,43,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,147.59,1
14970,71,10,4109.54,410.954,847,84.7,56,7,0.740632603406326,411,58.714285714285715,56.0,-0.5604755516167564,0.0,0.0,0.0,United Kingdom,809.81,2
14972,200,1,30.300000000000004,30.300000000000004,12,12.0,2,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,89.27,1
14973,45,1,69.6,69.6,48,48.0,3,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,469.35,2
14975,240,1,179.7,179.7,126,126.0,14,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,147.19,1
14976,15,3,358.81,119.60333333333334,108,36.0,33,3,0.6970992366412213,131,65.0,65.0,0.7026666666666668,0.0,0.0,0.0,United Kingdom,324.6,3
14978,55,9,2485.5,276.1666666666667,611,67.88888888888889,150,7,0.7695505617977528,356,44.375,40.5,0.8977605800380519,0.0,0.0,0.0,United Kingdom,394.14,1
14984,0,4,573.98,143.495,163,40.75,25,3,0.23551257253384916,517,258.5,258.5,-0.8734445534838077,0.0,0.0,0.0,United Kingdom,100.14,1
14987,185,6,454.15,75.69166666666666,177,29.5,4,3,0.49096774193548387,372,93.0,13.5,-0.413172606568833,0.0,0.0,0.0,United Kingdom,163.2,1
14995,99,1,119.31,119.31,51,51.0,37,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,112.67,1
14997,475,1,217.79999999999998,217.79999999999998,228,228.0,11,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,278.59999999999997,3
14998,60,3,392.25,130.75,189,63.0,78,3,0.25019178082191784,365,182.0,182.0,1.8344667440703264,0.0,0.0,0.0,United Kingdom,231.23,1
15002,116,8,3436.61,429.57625,1759,219.875,187,7,0.6088,400,57.142857142857146,29.0,-0.5527138116335092,0.0,0.0,0.0,United Kingdom,494.17,1
15005,6,41,10045.93,245.02268292682928,6198,151.17073170731706,487,19,2.2609420289855073,552,13.775,12.0,-0.18891965801461041,0.0,0.0,0.0,United Kingdom,3285.51,15
15006,272,1,222.2,222.2,97,97.0,45,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,475.43,1
15012,192,2,378.78,189.39,238,119.0,103,2,0.29843137254901964,204,203.0,203.0,-0.13381287875055425,0.0,0.0,0.0,United Kingdom,203.73,1
15016,212,4,425.35,106.3375,165,41.25,76,3,0.8063576158940398,151,75.0,75.0,1.0315016748628036,0.0,0.0,0.0,United Kingdom,157.29,1
15018,72,2,159.94,79.97,86,43.0,12,2,0.5293913043478261,115,115.0,115.0,1.5306843267108168,0.0,0.0,0.0,United Kingdom,167.12,1
15021,38,6,1230.08,205.01333333333332,565,94.16666666666667,227,5,0.6522857142857142,280,56.0,43.0,-0.25255261865655215,0.0,0.0,0.0,United Kingdom,1174.31,6
15022,496,1,281.05,281.05,113,113.0,19,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,812.44,3
15023,37,13,6977.36,536.72,3214,247.23076923076923,371,11,0.8678070175438597,456,41.45454545454545,42.0,-0.13919202910146042,0.0,0.0,0.0,United Kingdom,3420.18,7
15024,116,9,2472.0,274.6666666666667,1346,149.55555555555554,120,4,2.1403125,128,21.333333333333332,8.5,-0.895037025540972,0.0,0.0,0.0,United Kingdom,943.09,7
15025,387,1,554.48,554.48,314,314.0,68,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,350.01,1
15026,59,4,795.72,198.93,450,112.5,82,4,0.5825837320574163,209,69.33333333333333,73.0,-0.5914964421000461,0.0,0.0,0.0,United Kingdom,233.42,1
15027,38,7,1404.23,200.6042857142857,723,103.28571428571429,42,5,0.5248275862068966,406,81.0,42.0,-0.6382696056089449,0.0,0.0,0.0,United Kingdom,331.13,2
15028,187,3,507.86,169.28666666666666,285,95.0,45,2,3.5123076923076924,26,13.0,13.0,-0.4876567106399452,0.0,0.0,0.0,United Kingdom,422.44,3
15030,87,6,760.9300000000001,126.82166666666667,263,43.833333333333336,16,5,0.4844562334217507,377,75.4,80.0,-0.6632292746341549,0.0,0.0,0.0,United Kingdom,194.4,1
15031,101,11,2481.63,225.6027272727273,1234,112.18181818181819,203,8,0.7440888888888889,450,56.125,38.0,-0.7077132174510764,0.0,0.0,0.0,United Kingdom,402.66,3
15033,27,3,1015.22,338.4066666666667,647,215.66666666666666,148,3,0.7547107438016529,121,60.5,60.5,-0.24789766173849226,0.0,0.0,0.0,United Kingdom,1389.06,7
15034,52,11,5375.7,488.7,2871,261.0,295,9,0.9705507246376812,345,38.333333333333336,33.0,0.7686816610956886,0.0,0.0,0.0,United Kingdom,1409.8700000000001,3
15038,7,7,928.79,132.68428571428572,290,41.42857142857143,174,6,0.8952941176470589,238,39.666666666666664,24.5,-0.3494633210122264,0.0,0.0,0.0,United Kingdom,175.29,2
15039,4,73,27668.32,379.0180821917808,11569,158.4794520547945,477,19,4.077284403669725,545,8.515625,7.0,0.9772010417296458,0.0,0.0,0.0,United Kingdom,5191.64,20
15041,263,1,109.05,109.05,89,89.0,34,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,167.98,1
15044,26,26,11969.01,460.34653846153844,3714,142.84615384615384,252,15,1.533798449612403,516,24.571428571428573,19.0,0.4235486359577452,0.0,0.0,0.0,United Kingdom,2916.09,6
15045,77,1,286.9,286.9,30,30.0,3,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,346.76,1
15046,14,18,4409.45,244.96944444444443,2136,118.66666666666667,191,13,1.09584,500,29.41176470588235,17.0,0.3300465539015974,0.0,0.0,0.0,United Kingdom,1198.65,7
15048,40,2,254.25,127.125,120,60.0,58,2,0.41135135135135137,148,148.0,148.0,0.5759878419452888,0.0,0.0,0.0,United Kingdom,126.75,2
15050,240,2,1654.25,827.125,879,439.5,53,2,1.0146666666666668,60,59.0,59.0,-0.31004116992041847,0.0,0.0,0.0,United Kingdom,1495.29,3
15051,198,6,2101.5,350.25,1485,247.5,109,6,0.5073333333333333,360,71.8,62.0,1.0315051498802688,0.0,0.0,0.0,United Kingdom,1297.56,3
15053,101,1,202.49,202.49,161,161.0,19,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,427.94,2
15058,2,11,2137.8,194.34545454545457,1054,95.81818181818181,159,8,0.7109129511677282,471,58.75,60.5,1.1270386893878446,0.0,0.0,0.0,United Kingdom,1065.23,5
15059,34,14,2544.78,181.77,1113,79.5,239,11,0.8211175337186898,519,43.166666666666664,41.0,-0.2902924558091413,0.0,0.0,0.0,United Kingdom,716.29,5
15061,4,69,19264.86,279.2008695652174,5639,81.72463768115942,80,17,3.7912635379061377,554,12.311111111111112,9.0,0.2994830261064383,0.0,0.0,0.0,United Kingdom,6794.54,14
15062,37,7,2336.69,333.8128571428571,1401,200.14285714285714,93,6,0.5421882951653945,393,65.5,71.0,-0.4854324252500307,0.0,0.0,0.0,United Kingdom,155.2,1
15065,47,3,1207.18,402.3933333333334,773,257.6666666666667,73,3,0.49630434782608696,184,91.5,91.5,5.154507200853435,0.0,0.0,0.0,United Kingdom,1482.38,2
15067,102,3,2221.23,740.41,1254,418.0,108,3,0.2809846153846154,325,162.5,162.5,2.3941246290801184,0.0,0.0,0.0,United Kingdom,720.75,2
15068,75,3,821.05,273.68333333333334,595,198.33333333333334,136,3,0.24950819672131147,366,182.5,182.5,0.5664228557139284,0.0,0.0,0.0,United Kingdom,292.69,1
15071,95,3,914.26,304.75333333333333,262,87.33333333333333,29,3,0.30955932203389835,295,147.5,147.5,3.956479249462505,0.0,0.0,0.0,United Kingdom,393.40000000000003,1
15073,5,7,2467.92,352.56,1292,184.57142857142858,103,5,0.42873239436619726,497,82.66666666666667,51.0,1.6622544073128749,0.0,0.0,0.0,United Kingdom,181.45,1
15074,248,2,653.3,326.65,416,208.0,27,2,1.5610256410256411,39,38.0,38.0,0.05504875747090281,0.0,0.0,0.0,United Kingdom,735.67,1
15076,311,2,554.14,277.07,294,147.0,29,2,2.0293333333333337,30,30.0,30.0,-0.9798413078296728,0.0,0.0,0.0,United Kingdom,844.9,1
15078,10,34,11245.42,330.74764705882353,5643,165.97058823529412,95,17,1.8990091743119268,545,23.695652173913043,22.0,0.008530617383026256,0.0,0.0,0.0,United Kingdom,5558.95,18
15081,27,9,1302.82,144.75777777777776,652,72.44444444444444,56,8,0.8352439024390244,328,40.875,29.5,-0.7988789216996875,0.0,0.0,0.0,United Kingdom,240.10000000000002,3
15091,494,2,565.9,282.95,236,118.0,27,1,60.879999999999995,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,480.71,1
15093,26,21,7822.1,372.4809523809524,3526,167.9047619047619,88,15,1.2176000000000002,525,30.88235294117647,32.0,-0.10717483363581379,0.0,0.0,0.0,United Kingdom,827.7,2
15095,22,7,1672.81,238.97285714285712,969,138.42857142857142,76,6,0.439340206185567,485,96.8,87.0,-0.19222123759915274,0.0,0.0,0.0,United Kingdom,452.5,3
15097,402,2,313.47,156.735,126,63.0,38,1,60.879999999999995,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,248.08,1
15101,178,5,1033.8700000000001,206.77400000000003,415,83.0,46,4,0.658874458874459,231,57.75,35.5,-0.8902092122070868,0.0,0.0,0.0,United Kingdom,48.45,1
15105,249,2,754.22,377.11,392,196.0,47,2,0.30903553299492387,197,196.0,196.0,0.28288637326714705,0.0,0.0,0.0,United Kingdom,2136.21,7
15106,31,2,736.0,368.0,557,278.5,49,2,1.0496551724137932,58,58.0,58.0,-0.2079376673971268,0.0,0.0,0.0,United Kingdom,644.0699999999999,3
15108,6,2,459.85,229.925,153,76.5,19,2,1.4848780487804878,41,40.0,40.0,1.6010180109631948,0.0,0.0,0.0,Other,604.3,1
15110,138,3,559.55,186.51666666666665,157,52.333333333333336,16,3,0.5468263473053893,167,83.5,83.5,1.0778327832783277,0.0,0.0,0.0,United Kingdom,586.75,3
15111,192,3,1106.69,368.8966666666667,404,134.66666666666666,57,3,0.4150909090909091,220,110.0,110.0,2.329603693126247,0.0,0.0,0.0,United Kingdom,1253.98,2
15114,2,6,1544.29,257.38166666666666,1339,223.16666666666666,76,6,0.7641841004184101,239,47.8,38.0,0.3039581241933172,0.0,0.0,0.0,United Kingdom,1663.71,6
15115,552,1,191.74,191.74,88,88.0,14,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,306.81,1
15116,24,1,479.65,479.65,147,147.0,15,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,667.78,3
15117,34,4,866.75,216.6875,619,154.75,48,3,0.2905966587112172,419,209.5,209.5,-0.8386815837073759,0.0,0.0,0.0,United Kingdom,1062.73,4
15121,107,1,295.15,295.15,125,125.0,18,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,120.92,1
15122,23,10,3644.1,364.40999999999997,1719,171.9,135,8,0.7317307692307693,416,51.875,38.5,-0.5941319752971809,0.0,0.0,0.0,United Kingdom,703.17,1
15123,25,4,2668.98,667.245,1417,354.25,105,4,0.28448598130841124,428,142.33333333333334,195.0,-0.21220254070495617,0.0,0.0,0.0,United Kingdom,926.68,1
15124,11,3,308.35,102.78333333333335,221,73.66666666666667,22,3,0.1985217391304348,460,230.0,230.0,-0.5829503676470588,0.0,0.0,0.0,United Kingdom,65.6,1
15125,27,11,6122.9800000000005,556.6345454545454,2125,193.1818181818182,80,7,0.8146958637469586,411,68.5,49.0,-0.5311522444201355,0.0,0.0,0.0,United Kingdom,1172.36,7
15127,339,1,265.02,265.02,212,212.0,11,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,346.53,1
15128,39,2,676.6800000000001,338.34000000000003,442,221.0,42,2,0.2885308056872038,211,211.0,211.0,0.48889215830513466,0.0,0.0,0.0,United Kingdom,982.5,3
15129,30,16,3811.93,238.245625,2198,137.375,64,11,1.2176,400,28.571428571428573,19.0,-0.6469226864686235,0.0,0.0,0.0,United Kingdom,1017.32,6
15132,19,2,420.75,210.375,281,140.5,23,2,0.9663492063492063,63,63.0,63.0,-0.2801961986511343,0.0,0.0,0.0,United Kingdom,488.06,3
15133,77,4,1320.3799999999999,330.09499999999997,472,118.0,33,4,0.46296577946768064,263,87.66666666666667,81.0,-0.044103473534060675,0.0,0.0,0.0,United Kingdom,226.0,1
15134,32,4,447.75,111.9375,333,83.25,20,4,0.5798095238095239,210,69.66666666666667,41.0,0.14954392702832442,0.0,0.0,0.0,United Kingdom,1130.3,6
15140,18,4,1697.37,424.3425,867,216.75,63,4,0.49901639344262294,244,81.33333333333333,36.0,0.09489780805687188,0.0,0.0,0.0,United Kingdom,896.96,4
15142,229,5,1931.1,386.21999999999997,1406,281.2,94,3,1.6725274725274726,91,30.0,24.0,-0.3559229682099133,0.0,0.0,0.0,United Kingdom,480.02,1
15144,36,17,6742.51,396.61823529411765,2517,148.05882352941177,114,11,1.0146666666666668,510,39.15384615384615,42.0,0.0975560436278567,0.0,0.0,0.0,United Kingdom,4885.42,12
15145,46,2,667.63,333.815,434,217.0,32,1,2.7672727272727276,22,21.0,21.0,0.0,0.0,0.0,0.0,United Kingdom,470.7,2
15146,110,1,834.22,834.22,914,914.0,63,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,381.1,1
15149,396,3,681.96,227.32000000000002,242,80.66666666666667,40,2,1.250958904109589,73,72.0,72.0,0.42362641268036105,0.0,0.0,0.0,United Kingdom,508.05,1
15150,5,5,4685.25,937.05,3142,628.4,303,4,0.4251396648044693,358,119.0,87.0,-0.6650682531134875,0.0,0.0,0.0,United Kingdom,3795.98,8
15152,6,2,1203.89,601.945,714,357.0,68,2,0.11821359223300971,515,514.0,514.0,0.3234840004631953,0.0,0.0,0.0,United Kingdom,3808.44,12
15154,297,2,1027.29,513.645,239,119.5,98,1,60.879999999999995,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,203.78,1
15157,177,3,1368.7,456.23333333333335,1112,370.6666666666667,67,3,0.24614555256064694,371,185.5,185.5,1.6789054940328998,0.0,0.0,0.0,United Kingdom,700.8100000000001,2
15158,220,1,39.620000000000005,39.620000000000005,20,20.0,3,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,401.40000000000003,1
15159,3,17,7548.56,444.0329411764706,3689,217.0,184,8,2.0866129032258063,248,22.454545454545453,19.0,-0.4215430425909198,0.0,0.0,0.0,United Kingdom,12460.28,15
15163,11,1,155.0,155.0,48,48.0,10,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,149.47,1
15164,27,8,1526.31,190.78875,700,87.5,220,8,0.5052282157676349,482,68.85714285714286,62.0,0.1537365242422531,0.0,0.0,0.0,United Kingdom,461.35,1
15172,16,2,485.4,242.7,432,216.0,37,2,1.522,40,40.0,40.0,-0.598729792147806,0.0,0.0,0.0,United Kingdom,958.05,3
15179,53,11,5191.67,471.97,2990,271.8181818181818,171,10,0.665685884691849,503,50.3,48.5,-0.3958156306680716,0.0,0.0,0.0,United Kingdom,751.83,2
15181,89,2,468.0,234.0,96,48.0,4,2,0.4005263157894737,152,151.0,151.0,0.7857142857142857,0.0,0.0,0.0,United Kingdom,207.23999999999998,2
15182,87,10,2463.732,246.3732,978,97.8,72,6,0.7825192802056556,389,77.6,64.0,-0.18090316464247974,0.0,0.0,0.0,United Kingdom,252.37,1
15184,10,3,454.92,151.64000000000001,331,110.33333333333333,31,3,0.17101123595505618,534,266.5,266.5,1.6928322104066893,0.0,0.0,0.0,United Kingdom,154.22,1
15186,293,3,754.97,251.65666666666667,303,101.0,19,3,0.4095067264573991,223,111.0,111.0,2.620379436964505,0.0,0.0,0.0,United Kingdom,365.75,2
15187,31,1,431.6,431.6,172,172.0,9,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2962.46,12
15189,3,22,4848.9,220.40454545454543,1106,50.27272727272727,53,10,2.054233128834356,326,16.25,11.5,6.603900136628989,0.0,0.0,0.0,United Kingdom,5218.36,24
15192,10,4,1339.18,334.795,1095,273.75,56,4,0.24899795501022498,489,162.66666666666666,174.0,0.15278023373575325,0.0,0.0,0.0,United Kingdom,200.73000000000002,1
15194,18,22,6449.4800000000005,293.15818181818184,4218,191.72727272727272,185,12,1.2447583643122677,538,26.9,21.0,1.1641310693662887,0.0,0.0,0.0,United Kingdom,2745.53,6
15197,72,5,825.71,165.142,663,132.6,32,5,0.3197478991596639,476,119.0,75.0,4.999915225500169,0.0,0.0,0.0,United Kingdom,306.36,1
15198,228,3,322.31,107.43666666666667,203,67.66666666666667,18,3,0.32382978723404254,282,140.5,140.5,0.12171680600355476,0.0,0.0,0.0,United Kingdom,193.64,2
15199,54,8,1613.1000000000001,201.63750000000002,380,47.5,17,8,0.7141348973607039,341,48.57142857142857,41.0,-0.7418788753265999,0.0,0.0,0.0,United Kingdom,356.55,2
15201,23,4,1167.94,291.985,1012,253.0,34,4,0.29843137254901964,408,135.66666666666666,172.0,0.06470203475524579,0.0,0.0,0.0,United Kingdom,514.27,3
15203,17,10,3237.44,323.744,3006,300.6,124,10,0.5711069418386492,533,59.22222222222222,55.0,-0.3046590665109628,0.0,0.0,0.0,United Kingdom,1078.54,4
15206,95,1,17.700000000000003,17.700000000000003,6,6.0,1,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,402.59999999999997,3
15208,172,2,165.8,82.9,60,30.0,8,2,0.8574647887323944,71,70.0,70.0,-0.348605577689243,0.0,0.0,0.0,United Kingdom,753.72,4
15211,184,1,329.87,329.87,113,113.0,20,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,397.84000000000003,1
15214,3,2,607.41,303.705,506,253.0,43,2,1.0318644067796612,59,59.0,59.0,-0.7589440778047933,0.0,0.0,0.0,United Kingdom,956.73,6
15215,213,4,1530.0900000000001,382.52250000000004,539,134.75,58,4,0.5559817351598174,219,73.0,53.0,1.5068069306930694,0.0,0.0,0.0,United Kingdom,709.94,3
15216,438,1,359.59,359.59,187,187.0,21,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,96.6,1
15218,37,13,5685.3,437.33076923076925,2502,192.46153846153845,104,11,0.8510107526881721,465,38.75,37.0,-0.44393549746440497,0.0,0.0,0.0,United Kingdom,2683.83,7
15219,468,1,379.7,379.7,226,226.0,17,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,242.00000000000003,1
15220,23,3,774.67,258.2233333333333,495,165.0,50,3,1.1707692307692308,78,38.5,38.5,-0.08401998742512984,0.0,0.0,0.0,United Kingdom,895.77,3
15227,35,7,1863.79,266.2557142857143,872,124.57142857142857,71,7,0.50854415274463,419,69.66666666666667,68.0,0.392726012273089,0.0,0.0,0.0,United Kingdom,253.28,2
15228,114,3,2749.15,916.3833333333333,1333,444.3333333333333,113,3,0.44546341463414635,205,102.5,102.5,-0.7046975122502828,0.0,0.0,0.0,United Kingdom,2116.8,3
15237,22,2,1076.7,538.35,797,398.5,73,2,2.5366666666666666,24,24.0,24.0,-0.8321745826870722,0.0,0.0,0.0,United Kingdom,318.67,2
15238,3,1,164.94,164.94,142,142.0,13,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,628.13,2
15240,11,10,3197.77,319.777,1922,192.2,99,9,0.5605893186003683,543,60.333333333333336,52.0,0.13081641443020295,0.0,0.0,0.0,United Kingdom,636.0699999999999,2
15241,3,7,2189.76,312.8228571428572,2029,289.85714285714283,97,6,0.4523991507430998,471,78.5,85.0,0.25342016377906856,0.0,0.0,0.0,United Kingdom,591.72,4
15243,254,1,573.49,573.49,309,309.0,37,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,316.68,1
15244,67,2,476.6,238.3,304,152.0,26,2,0.1452983293556086,419,418.0,418.0,0.6676368521213476,0.0,0.0,0.0,United Kingdom,333.63,1
15245,6,7,2359.12,337.01714285714286,1463,209.0,69,6,0.5222549019607844,408,68.0,72.5,0.11103998719769548,0.0,0.0,0.0,United Kingdom,421.48,1
15247,297,2,358.26,179.13,142,71.0,8,2,1.0146666666666668,60,60.0,60.0,-0.31771224643125456,0.0,0.0,0.0,United Kingdom,356.0,1
15249,16,10,5246.26,524.626,2783,278.3,208,8,0.7128805620608899,427,47.44444444444444,21.0,0.36344523367424136,0.0,0.0,0.0,United Kingdom,3847.09,8
15251,30,12,6063.07,505.2558333333333,1633,136.08333333333334,66,10,0.7788486140724947,469,46.9,30.0,-0.6507291497444138,0.0,0.0,0.0,United Kingdom,2079.0,7
15252,2,4,1663.18,415.795,1007,251.75,82,4,0.28382284382284384,429,142.66666666666666,155.0,-0.7794338888766577,0.0,0.0,0.0,United Kingdom,440.23,1
15253,222,3,1105.19,368.3966666666667,720,240.0,56,3,0.49630434782608696,184,91.5,91.5,-0.7456559488814991,0.0,0.0,0.0,United Kingdom,857.24,5
15254,366,2,724.24,362.12,431,215.5,43,2,4.058666666666667,15,14.0,14.0,-0.34493475627870845,0.0,0.0,0.0,United Kingdom,270.12,1
15255,220,7,2374.52,339.21714285714285,1366,195.14285714285714,98,6,0.6322848664688427,337,67.2,46.0,7.117339886346182,0.0,0.0,0.0,United Kingdom,865.35,1
15256,381,1,71.95,71.95,37,37.0,4,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,98.45,1
15258,36,1,245.51,245.51,73,73.0,14,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,307.5,1
15260,6,22,7336.63,333.48318181818183,3642,165.54545454545453,166,14,1.222043795620438,548,32.1764705882353,20.0,-0.5033236169935639,0.0,0.0,0.0,United Kingdom,540.29,2
15261,201,3,1191.58,397.1933333333333,532,177.33333333333334,66,2,1.7230188679245284,53,26.5,26.5,-0.8559880182031145,0.0,0.0,0.0,United Kingdom,254.82,1
15264,349,1,454.66,454.66,178,178.0,32,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,393.74,1
15265,55,3,2496.56,832.1866666666666,1194,398.0,143,3,0.1815506958250497,503,251.5,251.5,-0.6428198660520136,0.0,0.0,0.0,United Kingdom,730.13,1
15269,199,2,771.71,385.855,343,171.5,31,1,5.534545454545455,11,10.0,10.0,0.0,0.0,0.0,0.0,United Kingdom,118.80000000000001,1
15270,58,17,4807.72,282.8070588235294,1764,103.76470588235294,61,7,1.0691735537190084,484,48.4,34.5,0.042952084714360954,0.0,0.0,0.0,United Kingdom,535.34,3
15271,23,14,2586.76,184.76857142857145,1446,103.28571428571429,263,8,1.4797222222222222,288,22.076923076923077,16.0,-0.7192672360440648,0.0,0.0,0.0,United Kingdom,1678.53,10
15272,269,4,980.8100000000001,245.20250000000001,342,85.5,198,4,0.5689719626168225,214,71.0,63.0,-0.5329733610541902,0.0,0.0,0.0,United Kingdom,670.94,2
15276,213,3,474.21999999999997,158.07333333333332,255,85.0,114,2,2.227317073170732,41,40.0,40.0,-0.6881881051175657,0.0,0.0,0.0,United Kingdom,128.63,1
15277,244,1,220.44,220.44,168,168.0,14,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,241.98,1
15280,308,2,222.45,111.225,252,126.0,37,2,0.7334939759036144,83,83.0,83.0,-0.012064343163538825,0.0,0.0,0.0,United Kingdom,113.12,1
15281,17,13,7392.76,568.6738461538462,4794,368.7692307692308,390,6,1.7205217391304348,230,20.90909090909091,14.0,-0.8321885998445606,0.0,0.0,0.0,United Kingdom,373.27000000000004,3
15287,199,3,212.34,70.78,127,42.333333333333336,12,3,0.25508379888268157,358,179.0,179.0,1.6484536082474226,0.0,0.0,0.0,United Kingdom,414.69,2
