customerid,recency,total_orders,total_revenue,avg_order_value,total_quantity,avg_quantity_per_order,unique_products,active_months,purchase_frequency,customer_tenure_days,avg_days_between,median_days_between,spending_trend,cancellation_count,cancellation_rate,cancelled_revenue,country_encoded,future_6_month_revenue,future_6_month_orders,predicted_future_revenue,segment
15812,8,10,1710.68,171.068,838,83.8,74,10,0.567910447761194,536,59.44444444444444,49.0,-0.5156706678186063,0.0,0.0,0.0,United Kingdom,281.52,2,341.22348,Low Future Value
15814,212,2,500.89,250.445,311,155.5,21,2,0.2885308056872038,211,210.0,210.0,0.1990078145579068,0.0,0.0,0.0,United Kingdom,1530.98,4,1311.6151,Low Activity
15815,65,2,665.0,332.5,272,136.0,9,2,4.058666666666667,15,14.0,14.0,0.2019867549668874,0.0,0.0,0.0,United Kingdom,602.24,2,505.65988,Growing Customer
15819,18,8,3106.38,388.2975,2303,287.875,160,6,0.5624018475750577,433,86.4,77.0,-0.2462420708213143,0.0,0.0,0.0,United Kingdom,728.3100000000001,2,853.64746,Medium Future Value
15822,178,5,1267.29,253.458,613,122.6,33,5,0.406951871657754,374,93.5,96.0,0.0987525237957888,0.0,0.0,0.0,United Kingdom,445.27,1,288.59924,Low Future Value
15826,30,2,1384.22,692.11,864,432.0,57,2,0.1700558659217877,358,358.0,358.0,-0.1051579696654437,0.0,0.0,0.0,United Kingdom,858.8100000000001,2,828.8495,Medium Future Value
15827,2,24,2525.4700000000003,105.22791666666669,1269,52.875,92,15,1.4103474903474904,518,28.72222222222222,24.5,-0.0606128090923052,0.0,0.0,0.0,United Kingdom,682.42,4,628.7338,Medium Future Value
15831,143,1,248.98,248.98,212,212.0,15,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,319.5,2,332.03085,Low Future Value
15834,96,4,2349.26,587.315,1241,310.25,232,3,0.8227027027027027,148,73.5,73.5,-0.4032651618647581,0.0,0.0,0.0,United Kingdom,887.46,2,879.0622,Low Activity
15835,79,2,437.46,218.73,240,120.0,24,2,0.8574647887323944,71,70.0,70.0,-0.2519779429393431,0.0,0.0,0.0,United Kingdom,420.93,2,369.35944,Medium Future Value
15837,305,1,372.28,372.28,215,215.0,27,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,379.48,1,323.3347,Low Future Value
15838,68,2,241.2,120.6,72,36.0,2,2,2.3415384615384616,26,25.0,25.0,-0.0099009900990098,0.0,0.0,0.0,United Kingdom,856.6800000000001,6,940.66766,Medium Future Value
15841,37,7,1294.61,184.9442857142857,871,124.42857142857144,38,6,0.4161718749999999,512,85.16666666666667,67.5,0.929644715999095,0.0,0.0,0.0,United Kingdom,443.76,2,508.372,Growing Customer
15845,30,6,2136.92,356.15333333333336,887,147.83333333333334,74,6,0.3869491525423729,472,94.4,77.0,1.562958516740029,0.0,0.0,0.0,United Kingdom,2054.59,5,2036.2909,Growing Customer
15847,107,4,477.0,119.25,248,62.0,26,4,0.343954802259887,354,117.66666666666669,140.0,3.916645993549987,0.0,0.0,0.0,United Kingdom,193.64,1,187.52841,Low Future Value
15850,196,4,675.0699999999999,168.76749999999998,480,120.0,190,3,0.3478857142857143,350,116.66666666666669,148.0,4.329770276605719,0.0,0.0,0.0,United Kingdom,234.88,2,299.20065,Low Future Value
15854,23,15,3170.67,211.378,817,54.46666666666667,133,12,0.8680608365019012,526,37.5,30.0,0.6585529460100785,0.0,0.0,0.0,United Kingdom,1252.73,5,1174.0596,Growing Customer
15855,3,5,764.29,152.858,513,102.6,63,5,0.5194539249146758,293,73.25,28.5,0.6391229281767956,0.0,0.0,0.0,United Kingdom,237.55,1,186.81123,Low Future Value
15856,1,34,17754.03,522.1773529411764,9081,267.0882352941176,226,18,1.8647927927927928,555,17.870967741935484,16.0,0.2230937984770579,0.0,0.0,0.0,United Kingdom,6251.26,17,6756.2725,Growing Customer
15857,249,1,185.88,185.88,156,156.0,8,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,256.2,1,188.91359,Low Future Value
15858,108,10,2458.57,245.85700000000003,2058,205.8,218,8,0.6902494331065759,441,48.888888888888886,52.0,-0.1764867310459407,0.0,0.0,0.0,United Kingdom,611.35,3,639.29004,Low Activity
15860,52,12,1624.36,135.36333333333332,701,58.41666666666666,185,7,0.7291017964071858,501,45.54545454545455,24.0,1.0149414406889767,0.0,0.0,0.0,United Kingdom,528.95,5,726.20447,Growing Customer
15861,86,6,1796.91,299.485,1395,232.5,258,5,0.4411594202898551,414,103.25,101.0,0.1812719260976707,0.0,0.0,0.0,United Kingdom,2235.44,5,1101.219,Growing Customer
15862,23,11,1917.19,174.29,1165,105.9090909090909,357,7,0.6451637764932563,519,74.0,56.0,-0.5549400024119633,0.0,0.0,0.0,United Kingdom,294.02,2,249.5442,Low Future Value
15863,12,4,264.26,66.065,97,24.25,57,4,0.2293032015065913,531,176.66666666666666,69.0,-0.9639300556731748,0.0,0.0,0.0,United Kingdom,59.64,1,67.3568,Low Future Value
15864,135,2,178.7,89.35,44,22.0,6,2,0.9224242424242424,66,65.0,65.0,12.182539682539682,0.0,0.0,0.0,United Kingdom,276.1,2,455.19202,Low Activity
15865,33,3,1440.56,480.18666666666667,841,280.3333333333333,94,3,0.1863673469387755,490,245.0,245.0,0.13847158719791,0.0,0.0,0.0,United Kingdom,372.0,2,529.147,Growing Customer
15867,2,26,6814.23,262.0857692307692,3705,142.5,452,17,1.4575322283609575,543,22.58333333333333,20.5,-0.2444406062437927,0.0,0.0,0.0,United Kingdom,1561.47,5,1363.3077,High Future Value
15870,216,3,358.17,119.39,164,54.66666666666666,58,2,1.8264,50,50.0,50.0,-0.8052636845792055,0.0,0.0,0.0,United Kingdom,351.44,1,245.38306,Low Future Value
15872,198,2,394.05,197.025,279,139.5,69,2,0.353953488372093,172,172.0,172.0,1.3102318548387095,0.0,0.0,0.0,United Kingdom,316.25,2,305.7483,Low Future Value
15874,37,17,6595.01,387.9417647058824,2910,171.1764705882353,215,11,1.0691735537190084,484,40.333333333333336,28.0,-0.1979566854476,0.0,0.0,0.0,United Kingdom,1270.8,2,1032.7952,Medium Future Value
15885,236,10,743.72,74.372,446,44.6,66,8,1.1232472324723248,271,30.11111111111111,34.0,0.2789030182319594,0.0,0.0,0.0,United Kingdom,298.35,1,69.60255,Low Future Value
15886,236,3,759.48,253.16,346,115.33333333333331,43,2,0.5017582417582418,182,182.0,182.0,0.8247108267936176,0.0,0.0,0.0,United Kingdom,172.45000000000002,1,250.29692,Low Future Value
15888,220,2,222.6,111.3,60,30.0,23,2,0.4831746031746031,126,126.0,126.0,0.7229357798165137,0.0,0.0,0.0,United Kingdom,86.14,1,121.63327,Low Future Value
15889,188,7,1178.47,168.35285714285715,662,94.57142857142856,232,5,0.5902493074792244,361,60.0,16.0,-0.3902222465064817,0.0,0.0,0.0,United Kingdom,132.1,1,133.89853,Low Future Value
15898,46,24,4178.43,174.10125000000002,1853,77.20833333333333,273,14,1.4552988047808766,502,22.818181818181817,17.0,-0.5279599798405913,0.0,0.0,0.0,United Kingdom,213.64,1,150.51848,Low Future Value
15900,233,3,508.49,169.49666666666667,392,130.66666666666666,68,2,0.6128859060402685,149,74.5,74.5,1.7328586110703272,0.0,0.0,0.0,United Kingdom,337.28,1,278.88956,Low Future Value
15901,270,3,301.19,100.39666666666666,313,104.33333333333331,47,2,0.9819354838709676,93,46.0,46.0,-0.4966057701906758,0.0,0.0,0.0,United Kingdom,328.16,3,263.23892,Low Future Value
15903,47,7,2505.92,357.98857142857145,1328,189.7142857142857,31,6,0.4552991452991453,468,77.83333333333333,57.0,11.12,0.0,0.0,0.0,United Kingdom,2150.52,5,1920.843,Growing Customer
15906,39,6,1363.06,227.17666666666665,410,68.33333333333333,78,5,0.7906493506493507,231,57.75,40.0,-0.2278359227718909,0.0,0.0,0.0,United Kingdom,812.18,4,833.65454,Medium Future Value
15907,29,1,223.07,223.07,146,146.0,46,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,631.35,2,372.57422,Medium Future Value
15910,26,11,1824.14,165.8309090909091,1516,137.8181818181818,317,11,0.6961330561330561,481,48.0,42.0,0.0635301304313396,0.0,0.0,0.0,United Kingdom,665.77,4,735.8649,Medium Future Value
15912,52,8,827.19,103.39875,494,61.75,74,5,0.489979879275654,497,124.0,126.0,-0.441058404477865,0.0,0.0,0.0,United Kingdom,123.13,1,91.10504,Low Future Value
15916,11,10,2118.23,211.823,1053,105.3,170,9,0.5657992565055763,538,67.25,52.5,0.3166511729644009,0.0,0.0,0.0,United Kingdom,613.46,3,631.41925,Growing Customer
15919,188,1,188.58,188.58,173,173.0,37,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,311.61,1,270.7686,Low Future Value
15920,243,5,348.94,69.788,137,27.4,40,4,0.5039735099337749,302,100.33333333333331,100.0,0.801830737112574,0.0,0.0,0.0,United Kingdom,163.55,3,167.68349,Low Future Value
15921,216,3,363.88,121.29333333333334,165,55.0,46,3,0.3742622950819672,244,122.0,122.0,1.6322619285286482,0.0,0.0,0.0,United Kingdom,224.96,1,161.01825,Low Future Value
15932,33,4,1141.25,285.3125,639,159.75,41,4,1.6234666666666666,75,25.0,27.0,-0.1581750399431919,0.0,0.0,0.0,United Kingdom,1029.9,4,960.4335,Medium Future Value
15938,20,8,665.53,83.19125,401,50.125,24,8,0.6840449438202247,356,50.71428571428572,47.0,0.0153529358326015,0.0,0.0,0.0,United Kingdom,69.28,1,73.57158,Low Future Value
15939,46,8,2205.33,275.66625,1337,167.125,47,5,1.6454054054054057,148,21.0,19.0,-0.5881731581777676,0.0,0.0,0.0,United Kingdom,317.4,5,1242.4382,Medium Future Value
15948,244,1,553.85,553.85,285,285.0,35,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,955.24,2,788.20734,Low Activity
15950,179,7,5262.55,751.7928571428572,2299,328.42857142857144,184,6,0.6576543209876543,324,53.833333333333336,53.0,0.551279627286434,0.0,0.0,0.0,United Kingdom,1278.14,3,1708.8256,Low Activity
15951,105,2,654.62,327.31,279,139.5,33,2,0.6341666666666667,96,96.0,96.0,0.2403148528405201,0.0,0.0,0.0,United Kingdom,278.15000000000003,1,418.13007,Low Activity
15952,44,1,219.9,219.9,122,122.0,13,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,517.79,3,741.4888,Medium Future Value
15953,31,13,1925.28,148.09846153846155,946,72.76923076923077,62,11,0.7537523809523811,525,43.75,36.5,3.181612660135644,0.0,0.0,0.0,United Kingdom,820.49,4,832.05927,Growing Customer
15955,23,11,4836.54,439.68545454545455,1998,181.63636363636363,130,9,0.7424390243902439,451,45.1,29.5,0.0362921390889914,0.0,0.0,0.0,United Kingdom,2679.14,11,3686.766,High Future Value
15957,240,2,492.36,246.18,242,121.0,88,1,60.88,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,428.89,1,307.39484,Low Future Value
15958,223,3,357.77,119.25666666666666,121,40.333333333333336,45,3,0.617027027027027,148,73.5,73.5,3.5857923497267774,0.0,0.0,0.0,United Kingdom,104.35,1,158.4739,Low Future Value
15965,186,10,1914.61,191.461,886,88.6,142,8,0.8227027027027027,370,46.125,50.5,0.8268271076332498,0.0,0.0,0.0,United Kingdom,652.6800000000001,3,654.50653,Low Activity
15967,138,11,2544.27,231.2972727272727,1025,93.1818181818182,282,9,0.7972380952380953,420,46.66666666666666,41.0,0.7483931599926548,0.0,0.0,0.0,United Kingdom,223.28,1,210.67558,Low Future Value
15969,5,3,562.25,187.41666666666663,131,43.66666666666666,21,3,0.2709792284866469,337,168.5,168.5,-0.205680548906973,0.0,0.0,0.0,United Kingdom,214.4,2,259.34668,Low Future Value
15971,61,4,245.1,61.275000000000006,88,22.0,6,4,0.2526141078838174,482,160.66666666666666,115.0,2.126262626262626,0.0,0.0,0.0,United Kingdom,708.4000000000001,5,444.4561,Growing Customer
15974,3,4,1840.73,460.1825,1060,265.0,83,4,1.1596190476190478,105,34.666666666666664,27.0,0.3623634800241275,0.0,0.0,0.0,United Kingdom,1303.98,3,1090.0688,Growing Customer
15976,39,5,1383.91,276.78200000000004,725,145.0,237,5,0.458433734939759,332,82.75,56.5,-0.8211206896551724,0.0,0.0,0.0,United Kingdom,217.65,1,256.44684,Low Future Value
15978,251,2,1639.38,819.69,906,453.0,64,2,0.2871698113207547,212,212.0,212.0,0.7831386663044955,0.0,0.0,0.0,United Kingdom,1044.06,1,849.71655,Low Activity
15980,73,5,2356.78,471.3560000000001,1180,236.0,58,3,0.5023102310231023,303,151.0,151.0,-0.7286076495657334,0.0,0.0,0.0,United Kingdom,922.52,2,706.1799,Medium Future Value
15981,30,17,6490.99,381.8229411764706,2751,161.8235294117647,107,12,1.2621463414634146,410,25.625,17.5,-0.7008333174988229,0.0,0.0,0.0,United Kingdom,1786.28,4,1624.7134,High Future Value
15983,180,7,2513.62,359.0885714285714,1464,209.14285714285717,117,3,0.571260053619303,373,62.16666666666666,6.5,0.4295808001237205,0.0,0.0,0.0,United Kingdom,326.75,1,536.1479,Low Activity
15984,52,22,4857.46,220.79363636363635,2802,127.36363636363636,304,16,1.3260990099009902,505,29.705882352941178,31.0,-0.274528974671605,0.0,0.0,0.0,United Kingdom,1304.02,4,1329.152,High Future Value
15985,56,6,1766.12,294.3533333333333,1176,196.0,45,5,0.5619692307692308,325,81.25,49.5,-0.6214465241893937,0.0,0.0,0.0,United Kingdom,242.84,1,263.52927,Low Future Value
15986,201,1,186.3,186.3,100,100.0,11,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,154.2,1,162.21104,Low Future Value
15987,19,4,242.56,60.64,178,44.5,49,3,0.6764444444444445,180,60.0,20.0,-0.8806645131518228,0.0,0.0,0.0,United Kingdom,799.7900000000001,3,654.21716,Medium Future Value
15988,370,2,566.86,283.43,293,146.5,91,2,0.5743396226415095,106,105.0,105.0,0.1088541666666666,0.0,0.0,0.0,United Kingdom,132.82999999999998,1,168.13896,Low Future Value
15990,106,6,1517.76,252.96,807,134.5,91,5,0.5031404958677687,363,72.4,32.0,-0.5503881728019019,0.0,0.0,0.0,United Kingdom,308.54,1,249.08003,Low Future Value
15992,215,2,854.61,427.305,497,248.5,51,2,1.0496551724137932,58,57.0,57.0,0.6644115354637569,0.0,0.0,0.0,United Kingdom,27.04,1,211.54237,Low Future Value
15994,231,2,761.4100000000001,380.705,289,144.5,69,2,0.2705777777777778,225,224.0,224.0,-0.0499667059365875,0.0,0.0,0.0,United Kingdom,397.32,1,336.37808,Low Future Value
15996,83,4,899.85,224.9625,445,111.25,101,4,0.9086567164179103,134,44.66666666666666,31.0,-0.4665916875415368,0.0,0.0,0.0,United Kingdom,383.46,3,481.4981,Medium Future Value
15998,82,13,6674.19,513.3992307692307,4398,338.3076923076923,589,11,0.8296016771488469,477,43.27272727272727,37.0,-0.1560362261982385,0.0,0.0,0.0,United Kingdom,1262.35,3,1448.3668,High Value At Risk
16003,179,6,2992.71,498.785,1172,195.33333333333331,94,5,0.4844562334217507,377,94.25,67.0,1.528223809860649,0.0,0.0,0.0,United Kingdom,1554.37,4,1733.1777,Low Activity
16005,2,8,2049.02,256.1275,1103,137.875,230,5,0.9086567164179103,268,38.285714285714285,20.0,-0.844717835375308,0.0,0.0,0.0,United Kingdom,303.3,2,410.55542,Medium Future Value
16007,0,5,2013.42,402.684,1630,326.0,266,5,0.4192837465564739,363,90.75,80.0,-0.465872205543957,0.0,0.0,0.0,United Kingdom,952.22,2,968.5606,Medium Future Value
16008,24,13,4528.14,348.3184615384616,2413,185.6153846153846,56,8,0.9289201877934272,426,35.5,17.5,-0.3316246453508259,0.0,0.0,0.0,United Kingdom,320.91,2,478.50293,Medium Future Value
16011,3,20,3279.21,163.9605,1891,94.55,152,14,1.096936936936937,555,29.157894736842103,22.0,0.5254414811277885,0.0,0.0,0.0,United Kingdom,2088.42,9,2122.3735,Growing Customer
16012,220,2,1510.1,755.0500000000001,957,478.5,135,2,0.471937984496124,129,128.0,128.0,-0.3623784065153503,0.0,0.0,0.0,United Kingdom,1120.17,3,1136.5126,Low Activity
16013,3,9,1715.65,190.62777777777777,425,47.22222222222222,20,8,0.4999270072992701,548,78.14285714285714,85.0,0.6990482183591599,0.0,0.0,0.0,United Kingdom,1946.58,9,1736.7529,Growing Customer
16014,110,3,707.08,235.69333333333336,306,102.0,168,3,0.235968992248062,387,193.0,193.0,0.8635995464117935,0.0,0.0,0.0,United Kingdom,378.2000000000001,2,416.2409,Low Activity
16016,15,7,1260.51,180.07285714285717,524,74.85714285714286,123,4,1.0293719806763286,207,41.2,15.0,-0.4858011195733128,0.0,0.0,0.0,United Kingdom,627.79,4,731.8192,Medium Future Value
16017,236,4,1208.45,302.1125,526,131.5,79,3,0.4242508710801394,287,95.33333333333331,60.0,-0.5647862232779098,0.0,0.0,0.0,United Kingdom,191.93,1,279.1247,Low Future Value
16018,215,2,157.23,78.615,141,70.5,24,2,0.1806528189910979,337,336.0,336.0,-0.1454352441613587,0.0,0.0,0.0,United Kingdom,408.9,2,197.90173,Low Future Value
16019,51,24,12156.2,506.5083333333334,3420,142.5,177,13,1.4788663967611335,494,25.94736842105263,21.0,1.568400136171221,0.0,0.0,0.0,United Kingdom,1245.74,3,1496.0134,Growing Customer
16023,11,2,472.99,236.495,225,112.5,57,2,0.8117333333333333,75,74.0,74.0,0.6596378767431398,0.0,0.0,0.0,United Kingdom,219.12,1,238.16548,Low Future Value
16024,231,2,60.46,30.23,57,28.5,20,1,60.88,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,239.99,1,171.61331,Low Future Value
16027,38,6,536.95,89.49166666666667,227,37.833333333333336,8,4,0.3789211618257261,482,96.4,19.0,-0.9243790064102564,0.0,0.0,0.0,United Kingdom,86.2,2,99.14531,Low Future Value
16029,6,34,6854.63,201.6067647058824,1005,29.558823529411764,7,17,1.9025,544,17.0,14.0,-0.5606415473873404,0.0,0.0,0.0,United Kingdom,1404.5,13,1488.61,High Future Value
16031,66,1,265.68,265.68,218,218.0,38,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,242.27,1,235.36559,Low Future Value
16033,20,18,4835.31,268.62833333333333,1747,97.05555555555556,320,9,1.9225263157894736,285,19.0,13.0,0.4909127437950114,0.0,0.0,0.0,United Kingdom,5264.75,9,3699.5972,Growing Customer
16036,82,3,1897.4,632.4666666666667,773,257.6666666666667,86,3,0.2557983193277311,357,178.5,178.5,0.2357072159117686,0.0,0.0,0.0,United Kingdom,539.95,1,591.60364,Growing Customer
16038,21,1,316.95,316.95,187,187.0,19,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,154.83,2,205.79974,Low Future Value
16040,88,5,1387.52,277.504,732,146.4,64,5,0.4463343108504399,341,85.25,77.0,-0.1316636369756949,0.0,0.0,0.0,United Kingdom,819.96,2,581.76086,Medium Future Value
16042,151,4,1035.53,258.8825,595,148.75,47,3,0.998032786885246,122,60.5,60.5,-0.958680423297948,0.0,0.0,0.0,United Kingdom,1101.67,4,1025.7439,Low Activity
16043,30,6,1495.34,249.22333333333336,662,110.33333333333331,43,6,0.6739483394833948,271,54.0,65.0,-0.4595240548058103,0.0,0.0,0.0,United Kingdom,97.5,1,164.50986,Low Future Value
16045,65,6,2229.49,371.5816666666667,1295,215.83333333333331,96,4,0.7218972332015811,253,63.25,62.5,-0.4339509988480233,0.0,0.0,0.0,United Kingdom,479.45,2,675.73456,Medium Future Value
16049,194,3,681.44,227.14666666666668,363,121.0,171,2,0.6430985915492957,142,70.5,70.5,0.9674272774777912,0.0,0.0,0.0,United Kingdom,1032.41,3,623.309,Low Activity
16050,202,2,162.8,81.4,110,55.0,9,1,3.382222222222222,18,18.0,18.0,0.0,0.0,0.0,0.0,United Kingdom,115.34,1,110.71681,Low Future Value
16053,233,4,1911.16,477.79,975,243.75,95,3,0.614949494949495,198,98.5,98.5,1.1477040648264052,0.0,0.0,0.0,United Kingdom,1152.5,2,1095.0189,Low Activity
16054,238,3,718.73,239.57666666666668,337,112.33333333333331,42,3,0.4588944723618091,199,99.5,99.5,-0.0105843528654217,0.0,0.0,0.0,United Kingdom,752.0,1,325.83765,Low Future Value
16057,30,6,2606.42,434.40333333333336,1202,200.33333333333331,126,5,0.372734693877551,490,122.5,104.5,-0.3311756081007536,0.0,0.0,0.0,United Kingdom,1138.13,4,1410.8315,High Future Value
16059,74,9,2163.26,240.36222222222224,1052,116.88888888888889,188,8,0.8697142857142858,315,39.375,35.0,-0.0301411539958254,0.0,0.0,0.0,United Kingdom,812.16,3,613.2644,Medium Future Value
16062,60,6,1978.29,329.715,1500,250.0,110,5,0.617027027027027,296,73.75,78.5,-0.7633617493079573,0.0,0.0,0.0,United Kingdom,493.04,2,585.62085,Medium Future Value
16071,346,3,750.5600000000001,250.1866666666667,517,172.33333333333334,47,3,0.7134375,128,64.0,64.0,-0.6742970185106685,0.0,0.0,0.0,United Kingdom,326.24,1,196.0244,Low Future Value
16076,28,1,305.45000000000005,305.45000000000005,137,137.0,16,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,1816.0,8,1517.2449,High Future Value
16080,93,3,515.66,171.88666666666666,236,78.66666666666667,24,3,0.5159322033898305,177,88.0,88.0,-0.6620134924753504,0.0,0.0,0.0,United Kingdom,86.9,1,136.16925,Low Future Value
16081,4,6,2362.06,393.6766666666667,1173,195.5,151,6,0.372734693877551,490,97.8,100.0,6.93399901660426,0.0,0.0,0.0,United Kingdom,1756.05,2,1644.9541,Growing Customer
16083,180,3,1155.18,385.06,850,283.3333333333333,50,2,3.261428571428572,28,14.0,14.0,-0.607881417208966,0.0,0.0,0.0,United Kingdom,549.56,1,439.08606,Low Activity
16085,56,9,1516.37,168.48555555555558,758,84.22222222222223,189,8,0.6061061946902655,452,56.5,58.0,-0.3374958886087052,0.0,0.0,0.0,United Kingdom,628.63,3,447.41434,Medium Future Value
16086,19,8,2060.07,257.50875,1088,136.0,59,8,0.452639405204461,538,76.71428571428571,79.0,0.2507538676689101,0.0,0.0,0.0,United Kingdom,534.33,2,562.9692,Growing Customer
16091,18,1,157.25,157.25,83,83.0,10,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,157.81,1,136.70506,Low Future Value
16092,16,5,1244.71,248.942,859,171.8,53,4,0.3984293193717277,382,127.33333333333331,75.0,-0.1600195127719962,0.0,0.0,0.0,United Kingdom,224.13,1,268.48822,Low Future Value
16094,38,8,2451.83,306.47875,1281,160.125,79,7,0.635822454308094,383,54.71428571428572,32.0,-0.2852896746580132,0.0,0.0,0.0,United Kingdom,734.68,3,897.2192,Medium Future Value
16098,4,11,1918.15,174.37727272727273,923,83.9090909090909,66,10,0.6200740740740741,540,53.9,56.0,-0.1060546219317125,0.0,0.0,0.0,United Kingdom,619.49,3,606.5606,Medium Future Value
16099,45,5,1159.6,231.92,732,146.4,36,5,0.3615201900237529,421,105.25,87.5,-0.3019475765119342,0.0,0.0,0.0,United Kingdom,413.6,2,350.88876,Low Future Value
16101,254,3,1843.51,614.5033333333333,1034,344.6666666666667,90,3,0.7190551181102361,127,63.5,63.5,0.3863898201965023,0.0,0.0,0.0,United Kingdom,1278.2,1,606.30426,Low Activity
16103,6,19,5241.2,275.8526315789473,2140,112.63157894736842,100,12,1.1252140077821011,514,30.235294117647054,18.0,-0.5522186864668965,0.0,0.0,0.0,United Kingdom,594.14,3,906.34393,Medium Future Value
16104,238,8,2328.74,291.09250000000003,820,102.5,157,6,0.7730793650793651,315,52.5,52.5,-0.6768447547997432,0.0,0.0,0.0,United Kingdom,247.36,1,250.60638,Low Future Value
16107,2,1,393.1,393.1,90,90.0,9,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,659.2,5,1071.5754,Medium Future Value
16108,253,3,1326.47,442.1566666666667,853,284.3333333333333,75,3,0.4612121212121212,198,98.5,98.5,-0.3294670293687974,0.0,0.0,0.0,United Kingdom,828.58,1,508.95746,Low Activity
16110,81,3,1069.67,356.5566666666667,497,165.66666666666666,230,3,0.3498850574712644,261,130.0,130.0,0.6461260637245202,0.0,0.0,0.0,United Kingdom,630.02,1,389.89804,Growing Customer
16112,152,1,64.14,64.14,150,150.0,8,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,36.56,1,190.27646,Low Future Value
16115,32,7,1378.22,196.88857142857145,861,123.0,158,7,0.5869972451790634,363,60.333333333333336,52.0,-0.2246910555410929,0.0,0.0,0.0,United Kingdom,1154.58,5,1044.9518,Medium Future Value
16119,213,5,833.89,166.778,447,89.4,28,5,0.4612121212121212,330,82.25,85.0,1.0329890157852626,0.0,0.0,0.0,United Kingdom,423.36,2,375.81113,Low Activity
16120,241,2,842.43,421.215,758,379.0,51,1,60.88,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,770.5,4,714.0919,Low Activity
16121,35,4,881.32,220.33,442,110.5,159,3,0.3468945868945869,351,175.0,175.0,0.8927649434037203,0.0,0.0,0.0,United Kingdom,555.97,1,396.76477,Growing Customer
16122,152,4,389.04,97.26,374,93.5,17,4,1.309247311827957,93,31.0,34.0,-0.1579545454545454,0.0,0.0,0.0,United Kingdom,242.82,2,202.7725,Low Future Value
16126,3,13,8448.05,649.8499999999999,3215,247.30769230769232,122,12,0.7142960288808665,554,46.083333333333336,45.0,0.3470782549265291,0.0,0.0,0.0,United Kingdom,4121.33,2,2789.3232,Growing Customer
16127,546,1,132.31,132.31,67,67.0,34,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,656.25,1,423.1206,Low Activity
16128,102,6,1858.95,309.825,1097,182.83333333333331,97,4,0.8339726027397261,219,54.5,50.0,-0.69176642602577,0.0,0.0,0.0,United Kingdom,1491.92,4,1158.849,Low Activity
16131,26,7,5890.11,841.4442857142857,2595,370.7142857142857,102,6,0.4012806026365348,531,106.0,136.0,0.0329020256161578,0.0,0.0,0.0,United Kingdom,1299.14,4,2274.1638,High Future Value
16133,5,34,7300.900000000001,214.7323529411765,2747,80.79411764705883,137,14,2.390207852193996,433,14.433333333333334,10.0,0.1746602884495093,0.0,0.0,0.0,United Kingdom,4613.31,20,3196.5461,Growing Customer
16134,178,4,1718.62,429.655,1168,292.0,70,4,0.669010989010989,182,60.333333333333336,64.0,-0.3228075775619697,0.0,0.0,0.0,United Kingdom,334.56,1,370.82635,Low Activity
16136,97,2,256.8,128.4,132,66.0,14,2,0.157720207253886,386,386.0,386.0,0.6338461538461541,0.0,0.0,0.0,United Kingdom,519.84,2,453.62396,Low Activity
16139,26,3,595.38,198.46,308,102.66666666666669,28,2,0.1723018867924528,530,265.0,265.0,-0.6931384169629923,0.0,0.0,0.0,United Kingdom,495.61,2,425.08682,Medium Future Value
16140,190,2,696.46,348.23,394,197.0,30,2,0.8574647887323944,71,70.0,70.0,-0.7830933743360359,0.0,0.0,0.0,United Kingdom,418.16,1,347.5836,Low Future Value
16141,236,1,252.79,252.79,167,167.0,16,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,586.5,1,309.62827,Low Future Value
16143,32,10,3224.81,322.481,1464,146.4,89,9,0.5887814313346229,517,57.44444444444444,61.0,0.314030668991597,0.0,0.0,0.0,United Kingdom,850.77,2,644.51685,Growing Customer
16145,45,12,3856.86,321.40500000000003,2663,221.91666666666663,137,10,1.0174930362116992,359,32.54545454545455,29.0,-0.3884290268799906,0.0,0.0,0.0,United Kingdom,2350.61,7,2256.3044,High Future Value
16147,219,4,1920.74,480.185,1094,273.5,97,4,0.446007326007326,273,90.66666666666669,102.0,-0.2267909896602659,0.0,0.0,0.0,United Kingdom,310.08,1,356.92584,Low Future Value
